,S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_EBT_TTM,ENTRY_DT,REMOVE_DT
3571,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20150930,6760064548.3,20160503,
3572,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20150630,5288952542.52,20160503,
3573,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20150331,4697881855.13,20160503,
3574,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20141231,2919211277.61,20160503,
3575,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20140930,2195475383.79,20160503,
3576,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20140630,971807002.7,20160503,
3577,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20140331,-1348039890.73,20160503,
3578,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20131231,679263486.25,20160503,
3579,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20130930,937276067.24,20160503,
3580,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20130630,973435338.87,20160503,
3581,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20130331,3068519121.82,20160503,
3582,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20121231,2963080527.43,20160503,
3583,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20120930,2030639563.31,20160503,
3584,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20120630,3467310920.47,20160503,
3585,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20120331,4653409513.0,20160503,
3586,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20111231,4964750780.18,20160503,
3587,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20110930,5734317904.1,20160503,
3588,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20110630,4825750081.47,20160503,
3589,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20110331,3154077182.22,20160503,
3590,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20101231,2084509382.32,20160503,
3591,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20100930,1214226896.48,20160503,
3592,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20100630,368963848.24,20160503,
3593,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20100331,983288427.44,20160503,
3594,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20091231,983288427.44,20160503,
3595,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20090930,1088006086.95,20160503,
3596,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20090630,1088006086.95,20160503,
3597,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20081231,1088006086.95,20160503,
3598,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20071231,2057691397.12,20160503,
3599,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20061231,872638554.18,20160503,
3600,300498.SZ,温氏食品集团股份有限公司,37,农林牧渔,b10k000000000000,20051231,469339277.02,20160503,
3601,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20230331,-203609672.04,20191202,
3602,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20221231,-380549177.38,20191202,
3603,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20220930,-209431546.59,20191202,
3604,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20220630,-375914327.17,20191202,
3605,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20220331,-389862810.28,20191202,
3606,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20211231,-352962293.24,20191202,
3607,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20210930,-126769222.8,20191202,
3608,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20210630,-6456538.26,20191202,
3609,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20210331,154467633.38,20191202,
3610,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20201231,221814526.43,20191202,
3611,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20200930,305270336.69,20191202,
3612,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20200630,230754936.09,20191202,
3613,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20200331,230443012.08,20191202,
3614,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20191231,208066068.04,20191202,
3615,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20190930,106072986.7,20191202,
3616,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20190630,222788045.58,20191202,
3617,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20190331,168428126.7,20191202,
3618,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20181231,141901624.42,20191202,
3619,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20180930,170316545.99,20191202,
3620,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20180630,106756152.95,20191202,
3621,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20180331,180242968.04,20191202,
3622,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20171231,117195657.15,20191202,
3623,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20170930,159213336.4,20191202,
3624,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20170630,135991544.47,20191202,
3625,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20170331,104080641.51,20191202,
3626,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20161231,107801235.77,20191202,
3627,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20160930,145275973.74,20191202,
3628,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20160630,152581944.29,20191202,
3629,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20160331,158513967.78,20191202,
3630,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20151231,128758915.17,20191202,
3631,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20150930,101930824.1,20191202,
3632,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20150630,101930824.1,20191202,
3633,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20150331,101930824.1,20191202,
3634,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20141231,101930824.1,20191202,
3635,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20131231,85539753.51,20191202,
3636,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20121231,68012757.34,20191202,
3637,300511.SZ,上海雪榕生物科技股份有限公司,37,农林牧渔,b10k000000000000,20111231,67289587.63,20191202,
3638,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20230331,92924835.97,20191202,
3639,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20221231,165787901.25,20191202,
3640,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20220930,174347699.77,20191202,
3641,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20220630,109954251.3,20191202,
3642,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20220331,84539925.7,20191202,
3643,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20211231,77774027.5,20191202,
3644,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20210930,132491952.6,20191202,
3645,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20210630,161040794.83,20191202,
3646,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20210331,147453922.98,20191202,
3647,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20201231,134438875.72,20191202,
3648,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20200930,118309578.64,20191202,
3649,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20200630,83827976.51,20191202,
3650,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20200331,65871158.56,20191202,
3651,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20191231,58745538.46,20191202,
3652,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20190930,79351633.84,20191202,
3653,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20190630,110940755.71,20191202,
3654,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20190331,136785282.06,20191202,
3655,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20181231,163486358.96,20191202,
3656,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20180930,175794092.11,20191202,
3657,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20180630,160882464.64,20191202,
3658,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20180331,143427664.93,20191202,
3659,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20171231,124349602.72,20191202,
3660,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20170930,102347673.99,20191202,
3661,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20170630,99451120.53,20191202,
3662,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20170331,91456710.97,20191202,
3663,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20161231,90733099.99,20191202,
3664,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20160930,67897057.76,20191202,
3665,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20160630,80703229.72,20191202,
3666,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20160331,67897057.76,20191202,
3667,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20151231,67897057.76,20191202,
3668,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20150630,41360956.33,20191202,
3669,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20141231,32690852.43,20191202,
3670,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20140630,32187503.04,20191202,
3671,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20131231,32187503.04,20191202,
3672,300673.SZ,佩蒂动物营养科技股份有限公司,37,农林牧渔,b10k000000000000,20121231,31139330.55,20191202,
3673,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20230331,687273189.24,20190314,
3674,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20221231,900677285.7,20190314,
3675,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20220930,869245945.32,20190314,
3676,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20220630,-260200536.46,20190314,
3677,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20220331,-861186452.74,20190314,
3678,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20211231,-395472784.01,20190314,
3679,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20210930,-472264763.17,20190314,
3680,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20210630,252412466.31,20190314,
3681,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20210331,739147276.49,20190314,
3682,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20201231,254198069.86,20190314,
3683,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20200930,815256593.25,20190314,
3684,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20200630,1255373374.86,20190314,
3685,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20200331,1660885706.03,20190314,
3686,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20191231,1964359102.87,20190314,
3687,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20190930,1594260458.68,20190314,
3688,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20190630,1192268401.76,20190314,
3689,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20190331,1016276626.45,20190314,
3690,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20181231,1299798813.15,20190314,
3691,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20180930,1550223230.3,20190314,
3692,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20180630,790536957.3,20190314,
3693,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20180331,790536957.3,20190314,
3694,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20171231,790536957.3,20190314,
3695,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20170930,522205133.28,20190314,
3696,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20161231,522205133.28,20190314,
3697,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20151231,437787520.01,20190314,
3698,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20150930,351262324.06,20190314,
3699,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20141231,351262324.06,20190314,
3700,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20131231,-238243779.39,20190314,
3701,300761.SZ,江苏立华牧业股份有限公司,37,农林牧渔,b10k000000000000,20121231,74270616.93,20190314,
3702,300871.SZ,武汉回盛生物科技股份有限公司,37,农林牧渔,b10k000000000000,20230331,70547176.43,20200901,
3703,300871.SZ,武汉回盛生物科技股份有限公司,37,农林牧渔,b10k000000000000,20221231,56709500.4,20200901,
3704,300871.SZ,武汉回盛生物科技股份有限公司,37,农林牧渔,b10k000000000000,20220930,41525648.69,20200901,
3705,300871.SZ,武汉回盛生物科技股份有限公司,37,农林牧渔,b10k000000000000,20220630,41346178.13,20200901,
3706,300871.SZ,武汉回盛生物科技股份有限公司,37,农林牧渔,b10k000000000000,20220331,80136696.03,20200901,
3707,300871.SZ,武汉回盛生物科技股份有限公司,37,农林牧渔,b10k000000000000,20211231,150832354.11,20200901,
